id,id_str,screen_name,location,Age,In-out-ratio,favorites-ratio,Status-ratio,Account-rep,Avg-tpd,Hashtags-ratio,User-mentions-ratio,Mal-url-ratio,Url-ratio,bot
28370875,28370875,GordonKljestan,"Corona del Mar, CA ",,,,,,,,,,,0
2158898690,2158898690,conchoss,,,,,,,,,,,,0
22307857,22307857,RiskyBusinessMB,,,,,,,,,,,,0
51263592,51263592,AdamSchefter,New York,,,,,,,,,,,0
2181316677,2181316677,Waxmice,asleep at a noise show,,,,,,,,,,,0
23176276,"""23176276""","""MeghanMcCain""","""Arizonan/New Yorker""",,,,,,,,,,,0
24795163,24795163,MarlonWayans,snapchat marlonLwayans,,,,,,,,,,,0
283216565,283216565,naumanminhas91,"Lahore, Pakistan",,,,,,,,,,,0
55947827,55947827,c11ro,"FlorianÌ_polis, Brasil",,,,,,,,,,,0
74791999,74791999,bubbawatson,"Bagdad, Florida",,,,,,,,,,,0
58173133,58173133,Maheshbhupathi,"ÌÏT: 19.057273,72.825963",,,,,,,,,,,0
116551173,116551173,thecoppergirl,"San Francisco, CA",,,,,,,,,,,0
41799998,41799998,IAmAnushka,www.facebook.com/IAmAnushka,,,,,,,,,,,0
14985676,14985676,nikilanik,wherever I can race a car.,,,,,,,,,,,0
20823773,20823773,30SECONDSTOMARS,http://summercampmars.com,,,,,,,,,,,0
28706024,28706024,Pink,los angeles,,,,,,,,,,,0
58233603,58233603,iansomerhalder,The Universe,,,,,,,,,,,0
17984802,17984802,kennysule,NYC,,,,,,,,,,,0
35936474,35936474,KDTrey5,At the crib dog,,,,,,,,,,,0
475028530,475028530,NYU_OGS,"New York, NY",,,,,,,,,,,0
228914150,228914150,heyitsfranklin2,"Brooklyn, NY",,,,,,,,,,,0
20862931,20862931,_pahh,Brazil,,,,,,,,,,,0
93110353,"""93110353""","""itsfreedomlayag""","""Quezon City""",,,,,,,,,,,0
26098254,26098254,Shinedown,All over the world...,,,,,,,,,,,0
22097952,22097952,AlexanderNoyes,,,,,,,,,,,,0
415139397,415139397,TrentVessel7,Texas,,,,,,,,,,,0
38251426,38251426,NelCoetzee,"Cape Town, South Africa",,,,,,,,,,,0
81828490,81828490,s_vakarchuk,"Kyiv, UKRAINE",,,,,,,,,,,0
237477771,237477771,juliehdavis,"Washington, DC",,,,,,,,,,,0
28207101,28207101,nodoubt,"Orange County, CA",,,,,,,,,,,0
54516335,"""54516335""","""GrahamMcNeill""","""Los Angeles, California.""",,,,,,,,,,,0
38710678,38710678,FreddyAdu,"USA, europe, freddy_adu",,,,,,,,,,,0
100322679,100322679,SophieT,,,,,,,,,,,,0
232186429,232186429,agequake,"Coolum, QLD, Home Planet",,,,,,,,,,,0
28076276,28076276,jasonderulo,Top of the world!,,,,,,,,,,,0
234553265,234553265,Patri_Killjoy,Gotham City.,,,,,,,,,,,0
20172395,20172395,beastieboys,,,,,,,,,,,,0
84358766,84358766,TherealTaraji,Everywhere Love IS,,,,,,,,,,,0
15036026,15036026,benkweller,"Austin, TX",,,,,,,,,,,0
413446978,413446978,FuthumT,,,,,,,,,,,,0
2699899526,2699899526,mimuine,"North New Hyde Park, USA",,,,,,,,,,,0
17602927,17602927,T0N0N,,,,,,,,,,,,0
972651,972651,mashable,,,,,,,,,,,,0
100365676,100365676,malco_sugastti,Paraguay,,,,,,,,,,,0
70883994,70883994,kv_karthik,Hyderabad,,,,,,,,,,,0
4895514574,4895514574,simonpolrot,"Paris, France",,,,,,,,,,,0
75713796,75713796,johnwoodRTR,Hong Kong,,,,,,,,,,,0
80979574,80979574,jstanfordtulsa,"Tulsa, OK",,,,,,,,,,,0
115485051,115485051,ConanOBrien,Los Angeles,,,,,,,,,,,0
17220934,17220934,algore,"Nashville, TN",,,,,,,,,,,0
7.84E+17,"""784353971674554368""","""m_a_n_a_v_1609""","""""",,,,,,,,,,,0
31799967,31799967,Octavia_Agnes,Germany,,,,,,,,,,,0
3498661753,3498661753,fintechcoach,,,,,,,,,,,,0
338773168,338773168,claryssasantana,"Bronx, NY",,,,,,,,,,,0
3004231,3004231,SnoopDogg,LBC,,,,,,,,,,,0
795053881,795053881,FretboardNomad,,,,,,,,,,,,0
2385660632,2385660632,Pika34593419,Republic of Slovenia,,,,,,,,,,,0
17681513,17681513,yokoono,New York,,,,,,,,,,,0
12045112,12045112,itsimanjordan,Formerly Mateo,,,,,,,,,,,0
65493023,65493023,SarahPalinUSA,Alaska,,,,,,,,,,,0
2773672651,2773672651,Gahlaut_Rajput,New Delhi,,,,,,,,,,,0
809760,809760,badbanana,Nebraska and Los Angeles,,,,,,,,,,,0
110340239,110340239,TWooodley,,,,,,,,,,,,0
154179400,154179400,ColinDaileda,"New York, NY",,,,,,,,,,,0
16685316,16685316,Weezer,Los Angeles,,,,,,,,,,,0
146083929,146083929,meerbaz,Lahore,,,,,,,,,,,0
3840,3840,Jason,94123,,,,,,,,,,,0
1058343692,1058343692,khakwani16,,,,,,,,,,,,0
14142946,14142946,WeAreTheUsed,Los Angeles,,,,,,,,,,,0
516047986,516047986,pentametron,Stratford-upon-Internet,,,,,,,,,,,0
384703597,384703597,EtsukoRoten8871,USA,,,,,,,,,,,0
426093656,426093656,sapwnss,,,,,,,,,,,,0
15274662,15274662,rwbrown84,"iPhone: 40.753464,-73.981155",,,,,,,,,,,0
345643400,345643400,TheMuffinMan_07,memphis,,,,,,,,,,,0
18384521,18384521,jonrafman,,,,,,,,,,,,0
132961448,132961448,AngelaAhrendts,"California, USA",,,,,,,,,,,0
49313324,49313324,wmbeer,"New York, NY",,,,,,,,,,,0
38592915,"""38592915""","""Phil_Coutinho""","""""",,,,,,,,,,,0
117149251,117149251,anktrhla,"new delhi, india",,,,,,,,,,,0
165997837,165997837,megwagner,New York City,,,,,,,,,,,0
26276212,26276212,payodsoni,"Buffalo, NY",,,,,,,,,,,0
19386403,19386403,operationsmile,"Virginia Beach, VA",,,,,,,,,,,0
92841721,"""92841721""","""httpdefsouls""","""Hogwarts""",,,,,,,,,,,0
322460642,322460642,kylewreid,Nashville,,,,,,,,,,,0
18720595,18720595,serafinowicz,Earth's Core,,,,,,,,,,,0
31080039,31080039,lenadunham,where angels fear to tread,,,,,,,,,,,0
68801460,68801460,edhornick,NYC | Cabot Cove,,,,,,,,,,,0
62686193,"""62686193""","""kimgenevieve""","""""",,,,,,,,,,,0
133501277,133501277,mitchbarwick,"Hunter Valley, NSW, Australia",,,,,,,,,,,0
21060643,21060643,Mike_Rann,London and Rome,,,,,,,,,,,0
15439395,15439395,stephenfry,"Los Angeles, CA",,,,,,,,,,,0
44372356,44372356,imtheMDP,"Indianapolis, IN",,,,,,,,,,,0
146563007,146563007,KhunNuOh,PSU ä»ço¥_ç.(äìËöŸ_¥_ç äìË,,,,,,,,,,,0
627379912,627379912,Rajesh242Rajesh,"tirupati,india",,,,,,,,,,,0
2802308688,2802308688,Underviewed,,,,,,,,,,,,0
62513246,62513246,jk_rowling,Scotland,,,,,,,,,,,0
4308999680,4308999680,4AliAce,,,,,,,,,,,,0
1339835893,1339835893,HillaryClinton,"New York, NY",,,,,,,,,,,0
291326915,291326915,Danmasseli2,Brazil,,,,,,,,,,,0
1122855763,1122855763,nirdosa,"New York, USA",,,,,,,,,,,0
54977212,54977212,beacure,,,,,,,,,,,,0
20374262,20374262,maxkeiser,The Future,,,,,,,,,,,0
409551566,409551566,sdxtech,"Sunnyvale, Ca",,,,,,,,,,,0
18118234,18118234,JBARsodmg,,,,,,,,,,,,0
46027637,46027637,aneesh_k,,,,,,,,,,,,0
31008036,31008036,ancient_rainbow,,,,,,,,,,,,0
10162682,10162682,brett1211,"New York, NY",,,,,,,,,,,0
631289812,631289812,Leander,,,,,,,,,,,,0
2994900854,2994900854,SirKate,Washington state,,,,,,,,,,,0
145153732,145153732,milk,"Los Angeles, CA",,,,,,,,,,,0
13911852,13911852,stevejang,On the Coast,,,,,,,,,,,0
52650019,52650019,crystaltamar,Texas turnt Cali girl,,,,,,,,,,,0
20529955,20529955,dermot100,"New York, USA",,,,,,,,,,,0
16834046,16834046,CARE,Atlanta,,,,,,,,,,,0
48940576,48940576,nehapai,,,,,,,,,,,,0
15732859,"""15732859""","""blue_tracks""","""San Diego, CA""",,,,,,,,,,,0
18023868,18023868,MassGovernor,Massachusetts,,,,,,,,,,,0
16421977,16421977,shiftyz,Socal,,,,,,,,,,,0
120242706,120242706,larsrosenquist,The Netherlands,,,,,,,,,,,0
179248472,179248472,DjWuchi,,,,,,,,,,,,0
9917652,9917652,EaterNY,"New York, NY",,,,,,,,,,,0
46477415,46477415,AkshayaPatraUSA,"Stoneham, MA",,,,,,,,,,,0
149011179,149011179,madanrajpoot,Mumbai,,,,,,,,,,,0
2505872359,2505872359,kaitlynbharris,,,,,,,,,,,,0
850280251,850280251,DWJensen63,"New Hampshire, USA",,,,,,,,,,,0
2817717320,2817717320,ZunchenH,"Lexington,KY",,,,,,,,,,,0
487163763,487163763,cellsmile,,,,,,,,,,,,0
313655798,313655798,prettyomatic,,,,,,,,,,,,0
159379478,159379478,Bigdaou,"Riyadh, Kingdom of Saudi Arabi",,,,,,,,,,,0
88856792,88856792,aamir_khan,Mumbai,,,,,,,,,,,0
155659213,155659213,Cristiano,Madrid,,,,,,,,,,,0
197505545,197505545,Arubin,California,,,,,,,,,,,0
2384071,2384071,timoreilly,"Oakland, CA",,,,,,,,,,,0
87595338,87595338,HankAzaria,NYC,,,,,,,,,,,0
18395177,18395177,solangeknowles,,,,,,,,,,,,0
723709418,723709418,Sanchita_Gulati,"Toronto, Ontario",,,,,,,,,,,0
207766728,207766728,jimmyc20,"Milford, CT",,,,,,,,,,,0
4646611941,4646611941,arthur_spirling,"New York, NY",,,,,,,,,,,0
485426798,485426798,NamRonata,"Mumbai , India",,,,,,,,,,,0
323420093,323420093,9999999KM,"Kansas City, MO",,,,,,,,,,,0
14517000,14517000,octavianasr,"Atlanta, GA",,,,,,,,,,,0
3345625540,"""3345625540""","""MoixaTechnology""","""London, England""",,,,,,,,,,,0
120921934,"""120921934""","""RiotJaredan""","""CA, USA""",,,,,,,,,,,0
101311381,101311381,iamsrk,,,,,,,,,,,,0
113789752,113789752,rebeccahiscott,"Brooklyn, New York",,,,,,,,,,,0
21278412,21278412,myfabolouslife,Where the Cash At,,,,,,,,,,,0
960411667,"""960411667""","""LipComarella""","""Lisbon/Vienna""",,,,,,,,,,,0
1619096238,"""1619096238""","""yummertime""",""" San Francisco""",,,,,,,,,,,0
12925,12925,Janina,...right behind you. ,,,,,,,,,,,0
487963726,487963726,tbrady14,"Leicester, England",,,,,,,,,,,0
128620022,128620022,rquintini,"Palo Alto, CA",,,,,,,,,,,0
44770583,44770583,petersmeg,"New York, NY",,,,,,,,,,,0
1695548538,1695548538,UniqueDima,Bellevue/WA & San Francisco/CA,,,,,,,,,,,0
6249572,6249572,robinthicke,"Los Angeles, CA",,,,,,,,,,,0
23156823,23156823,DaniellaMonet,I like to move around a lot,,,,,,,,,,,0
228614375,228614375,g33kbeast,"Redwood City, CA",,,,,,,,,,,0
214233866,214233866,BiaCPoli,,,,,,,,,,,,0
37759047,37759047,JenniferPreston,"Miami, Fla.",,,,,,,,,,,0
41651800,41651800,markschlereth,,,,,,,,,,,,0
2602844262,2602844262,ShreyaBallal,Hyderabad ,,,,,,,,,,,0
32337013,32337013,shawnieora,"iPhone: 34.085579,-118.397949",,,,,,,,,,,0
211956439,211956439,gbanin,,,,,,,,,,,,0
2415460153,"""2415460153""","""Narutogame_Info""","""_______""",,,,,,,,,,,0
49311668,49311668,CharlieDavies9,Boston,,,,,,,,,,,0
26589987,26589987,serenawilliams,Somewhere over the Rainbow,,,,,,,,,,,0
246225682,246225682,SpiderAnderson,,,,,,,,,,,,0
3235326193,3235326193,QueensNRI,"Vishakhapatnam, India",,,,,,,,,,,0
77222327,77222327,lisa_amon,,,,,,,,,,,,0
15808765,15808765,CoryBooker,"Newark, NJ",,,,,,,,,,,0
23011519,23011519,KristinaShannon,"Beverly Hills, Ca",,,,,,,,,,,0
2601769076,"""2601769076""","""AmishFarmHouse""","""Lancaster, PA""",,,,,,,,,,,0
15011476,15011476,jalammar,Arrakis ,,,,,,,,,,,0
129857419,129857419,ninefortyfive,,,,,,,,,,,,0
40965826,40965826,Maahzi,,,,,,,,,,,,0
1202561,1202561,sull,"Hudson Valley, NY",,,,,,,,,,,0
19929890,19929890,BDUTT,India ,,,,,,,,,,,0
90420314,90420314,ActuallyNPH,Manhattanland,,,,,,,,,,,0
18943022,"""18943022""","""skibluemountain""","""Palmerton, PA""",,,,,,,,,,,0
192455600,192455600,lijiali_vision,"Mountain View, CA",,,,,,,,,,,0
25087215,25087215,trocadelivros,Brazil,,,,,,,,,,,0
14130784,14130784,randizuckerberg,New York City,,,,,,,,,,,0
69751644,69751644,jamesmaslow,Los Angeles,,,,,,,,,,,0
55184723,55184723,SimplyAJ10,Somewhere Warm,,,,,,,,,,,0
405948980,405948980,tarasz93,,,,,,,,,,,,0
18091904,18091904,ashleytisdale,,,,,,,,,,,,0
225164794,225164794,RosaAmericana,,,,,,,,,,,,0
1262776610,1262776610,IAmJeffEmmerson,‰Âà•ü Order Beyond ADHD ‰Âà•ü,,,,,,,,,,,0
2400029858,2400029858,ClaireRightHere,Minneapolis,,,,,,,,,,,0
332457160,332457160,wasif91,,,,,,,,,,,,0
233991311,233991311,wandinhoalves,"Campinas,SP",,,,,,,,,,,0
21146211,21146211,latimesmuskal,"Los Angeles, CA",,,,,,,,,,,0
491385574,491385574,613_Jason,"Ottawa, Ontario",,,,,,,,,,,0
53729515,53729515,Crazistaan,"Syracuse, NY",,,,,,,,,,,0
545449655,545449655,DeportMalkin,,,,,,,,,,,,0
9624742,9624742,StateDept,"Washington, DC",,,,,,,,,,,0
251361287,251361287,amandasegond,Brazil,,,,,,,,,,,0
23797835,23797835,FGaryGray,Worldwide,,,,,,,,,,,0
370458410,370458410,KirkCousins8,Washington D.C.,,,,,,,,,,,0
540497623,540497623,alinecsx30,,,,,,,,,,,,0
3098543197,3098543197,cornxaxier,Malaysia,,,,,,,,,,,0
774968,774968,ranjit,brooklyn nyc,,,,,,,,,,,0
2516059411,2516059411,TheMrJuanBrown,United States,,,,,,,,,,,0
1539693919,1539693919,NSA_PRISMbot,We Are Everywhere.,,,,,,,,,,,0
1475495658,1475495658,eriktorenberg,SF/DET/NYC ,,,,,,,,,,,0
755982000,755982000,jessicamtz29,shadowhunters academy,,,,,,,,,,,0
27711339,27711339,JaredLeto,SNAPCHAT: JaredLeto,,,,,,,,,,,0
28792107,28792107,Frreshsamantha,OG New Yorker ,,,,,,,,,,,0
2233022917,2233022917,thisismetis,"NYC, SF, Chicago, Seattle",,,,,,,,,,,0
64823914,64823914,RoomtoRead,"San Francisco, CA",,,,,,,,,,,0
24285686,24285686,jonas_ent,,,,,,,,,,,,0
739327418,739327418,LarryNoble_DC,"Washington, D.C.",,,,,,,,,,,0
140679467,140679467,abhinavy2j,india,,,,,,,,,,,0
53238154,53238154,howiemandel,,,,,,,,,,,,0
41060630,41060630,TiaCarrere,the long and winding road...,,,,,,,,,,,0
31301911,31301911,ToddBrunson,Vegas,,,,,,,,,,,0
1255166845,1255166845,emmajs16,,,,,,,,,,,,0
858948487,858948487,hosealiu1990,"London, England",,,,,,,,,,,0
418094646,418094646,amaquinanaweb,,,,,,,,,,,,0
31447081,31447081,wingoz,,,,,,,,,,,,0
1572082038,1572082038,katrina_tester,"Wellington, New Zealand",,,,,,,,,,,0
48169084,48169084,cypresshill,Los Angeles ,,,,,,,,,,,0
52529345,52529345,MichelleDBeadle,Los Angeles,,,,,,,,,,,0
19272244,19272244,LilJon,SOMEWHERE DRANKIN!! ,,,,,,,,,,,0
1388024948,1388024948,RadarEaD,,,,,,,,,,,,0
2400631,2400631,yayitsrob,DC,,,,,,,,,,,0
212864806,212864806,rajesh_220993,"Fort Hamilton, Brooklyn",,,,,,,,,,,0
182520285,182520285,mamstalden,Brasil,,,,,,,,,,,0
242162129,242162129,sobeksull,FILLIE.,,,,,,,,,,,0
28289806,28289806,picasa2,,,,,,,,,,,,0
276320492,276320492,jerffersongat,,,,,,,,,,,,0
18236230,18236230,JeffreeStar,"Calabasas, CA",,,,,,,,,,,0
183387449,"""183387449""",XabiAlonso,"""""",,,,,,,,,,,0
50883510,50883510,Juh_Honda,Brazil,,,,,,,,,,,0
57356426,57356426,begspoker,Chappaqua NY,,,,,,,,,,,0
35982046,35982046,russwest44,Oklahoma City,,,,,,,,,,,0
433170355,433170355,AlefSanderson,Víçrzea nova,,,,,,,,,,,0
2236416063,2236416063,mjesusgz,Europa,,,,,,,,,,,0
216155198,216155198,orebob1,"Lagos, Nigeria",,,,,,,,,,,0
1501471,1501471,LanceUlanoff,"New York, NY",,,,,,,,,,,0
94143715,94143715,KatieS,San Francisco | Paris ,,,,,,,,,,,0
82400064,82400064,randyjackson8,California,,,,,,,,,,,0
2842980108,2842980108,slexander_coys,Balmain,,,,,,,,,,,0
79758113,79758113,tonyparker,France/USA,,,,,,,,,,,0
27974543,27974543,Saliva,,,,,,,,,,,,0
34630995,34630995,WarrenSapp,"ÌÏT: 33.949403,-118.398831",,,,,,,,,,,0
2223415243,2223415243,statementartist,The Art World,,,,,,,,,,,0
23047158,23047158,AmitabhBachan,"Mumbai, India",,,,,,,,,,,0
593258580,593258580,marieantuns,Brazil,,,,,,,,,,,0
16870672,16870672,KSMofficial,"Los Angeles, CA",,,,,,,,,,,0
27989078,27989078,robkardashian,,,,,,,,,,,,0
96921504,96921504,AMadumoole,Abu Dhabi,,,,,,,,,,,0
469973314,"""469973314""","""miel""","""Los Angeles, CA""",,,,,,,,,,,0
15506669,15506669,JeffBezos,,,,,,,,,,,,0
24050414,24050414,marionraven,Norway,,,,,,,,,,,0
133880286,133880286,LeoDiCaprio,"Los Angeles, CA",,,,,,,,,,,0
68838777,68838777,AshleyMGreene,LA/NY,,,,,,,,,,,0
409486555,409486555,MichelleObama,"Washington, DC",,,,,,,,,,,0
1492538024,1492538024,KapilSharmaK9,"Mumbai, India",,,,,,,,,,,0
87063281,87063281,michaelcrowley,Washington,,,,,,,,,,,0
902534288,902534288,KananGill,,,,,,,,,,,,0
101766148,101766148,timarmstrongaol,,,,,,,,,,,,0
5402612,5402612,BBCBreaking,"London, UK",,,,,,,,,,,0
4681944553,4681944553,Miv4t_,,,,,,,,,,,,0
148825650,148825650,anagaal,"Campinas, Brasil.",,,,,,,,,,,0
549795522,549795522,palo_jesse,"Bay Area, Milky Way",,,,,,,,,,,0
231034206,231034206,jamesafalk,Sydney,,,,,,,,,,,0
44335525,44335525,HHShkMohd,"Dubai, UAE",,,,,,,,,,,0
80405070,80405070,jem,From Wales to sunny Los Angeles,,,,,,,,,,,0
314734443,314734443,Leo_Tweets,,,,,,,,,,,,0
24580902,24580902,leonthomas,L.A. / Brooklyn ,,,,,,,,,,,0
1137408992,1137408992,DSI_Columbia,"500 West 120 St New York, NY",,,,,,,,,,,0
36222624,36222624,Molly_Horan,"New York, NY",,,,,,,,,,,0
27395319,27395319,Andy_Bloch,"Las Vegas, NV",,,,,,,,,,,0
1917034674,1917034674,alex_jeanmonod,"Vancouver, British Columbia",,,,,,,,,,,0
2493068299,2493068299,arunchaluvadhi,"Gandhinagar, India",,,,,,,,,,,0
575270233,575270233,sadB0T,Twitterspace,,,,,,,,,,,0
23737582,23737582,druidDUDE,Los Angeles,,,,,,,,,,,0
4541496441,4541496441,dibbsiapp,"Eugene, OR",,,,,,,,,,,0
1350259454,1350259454,knowkenny,Worldwide,,,,,,,,,,,0
172122925,172122925,leozpf,brasil,,,,,,,,,,,0
454625063,"""454625063""","""Siwan_ZEA""","""SEOUL""",,,,,,,,,,,0
2442769349,2442769349,LeeRecioy,"England, United Kingdom",,,,,,,,,,,0
107396619,107396619,mahflaibam,"campinas, Brasil",,,,,,,,,,,0
14515799,14515799,brianstelter,New York City,,,,,,,,,,,0
15076390,15076390,Padmasree,California,,,,,,,,,,,0
23497233,23497233,Sia,wherever the squirrels are.,,,,,,,,,,,0
1116146132,1116146132,Ziyansha,,,,,,,,,,,,0
17503180,17503180,marissamayer,"San Francisco, CA",,,,,,,,,,,0
288333760,288333760,MariaSharapova,,,,,,,,,,,,0
121963311,121963311,Phoebus_Ji,Î„__å,,,,,,,,,,,0
226772129,226772129,paulinhohopp,Brazil,,,,,,,,,,,0
20796447,20796447,SteveAustria,"Beavercreek, Ohio",,,,,,,,,,,0
82006140,82006140,annie_guerra,laredo tx,,,,,,,,,,,0
166345340,166345340,paolitagdiaz,"Ponta Grossa, Paraníç",,,,,,,,,,,0
7861312,7861312,feliciaday,"Los Angeles, CA",,,,,,,,,,,0
62442994,62442994,AndersFoghR,Copenhagen,,,,,,,,,,,0
238388617,238388617,mcflyjrmartin,NOLA adjacent ,,,,,,,,,,,0
94106782,94106782,delben29,"Easley, SC",,,,,,,,,,,0
78453,78453,khoi,"New York, NY",,,,,,,,,,,0
3161044042,3161044042,uncarvedblock64,,,,,,,,,,,,0
34395450,34395450,xhckr,"Bengaluru, India",,,,,,,,,,,0
31740510,31740510,Tahj_Mowry,Los Angeles,,,,,,,,,,,0
15762276,15762276,scott_bot,carnegie mellon university,,,,,,,,,,,0
885239581,885239581,vedang_singh,new delhi,,,,,,,,,,,0
206394558,206394558,JoolianGarcia,,,,,,,,,,,,0
21035409,21035409,michaelianblack,The wilds of Connecticut ,,,,,,,,,,,0
66511103,66511103,tatatessari,,,,,,,,,,,,0
20221159,20221159,jeremypiven,"Hollywood, CA",,,,,,,,,,,0
35503367,35503367,ionekr,nowhere,,,,,,,,,,,0
52534584,52534584,YO_RANDYJACKSON,,,,,,,,,,,,0
240492339,240492339,Gustfernandes__,,,,,,,,,,,,0
309277320,309277320,Juicy_JessieG,"Brooklyn, NY",,,,,,,,,,,0
198001905,198001905,GelaFridman,New York,,,,,,,,,,,0
18036441,18036441,Stanford,"Stanford, CA",,,,,,,,,,,0
21733814,21733814,frillneck,On Tour,,,,,,,,,,,0
2798616144,"""2798616144""","""linadbg""","""Maryland""",,,,,,,,,,,0
417363543,417363543,Shawndafut,,,,,,,,,,,,0
21119984,21119984,meadowgroove,Dublin,,,,,,,,,,,0
24908960,24908960,FreeSol,In a world of my own,,,,,,,,,,,0
236236336,236236336,rbvaughan,"0,0,1",,,,,,,,,,,0
114295199,114295199,julibrant,,,,,,,,,,,,0
37687523,37687523,cory_arcangel,,,,,,,,,,,,0
159354944,159354944,DeathToCambria,monachopsis,,,,,,,,,,,0
2795845802,2795845802,rabovitz,here on earth,,,,,,,,,,,0
115414150,115414150,whamsy,"Brooklyn, NY",,,,,,,,,,,0
3320096611,3320096611,kvlebcobb,,,,,,,,,,,,0
574602943,574602943,happyB0T,Twitterspace,,,,,,,,,,,0
17919972,17919972,taylorswift13,,,,,,,,,,,,0
50975884,50975884,namie98,,,,,,,,,,,,0
57195124,57195124,CinemaPaulinia,PAULINIA,,,,,,,,,,,0
43949484,43949484,jettheband,,,,,,,,,,,,0
435042800,435042800,ethansure,Shanghai,,,,,,,,,,,0
215476014,215476014,austinGMAT,"Austin, Texas",,,,,,,,,,,0
2566206826,2566206826,_whoisjohn,Brasil,,,,,,,,,,,0
